timestamp,open,high,low,close,volume
2024-05-01 00:00:00,160.0,160.19039447569932,159.31879371830718,160.0,89352.15506591572
2024-05-01 01:00:00,159.9104672691811,162.35020537167134,159.64085491248363,160.0169375438079,36266.58171339192
2024-05-01 02:00:00,159.32987532285958,160.61733783648458,159.24554934632465,160.1690962370048,44033.323766969625
2024-05-01 03:00:00,160.34010150314742,163.19999952677804,159.4024591809408,160.46788544081954,92975.49402963441
2024-05-01 04:00:00,160.69514470894688,161.83845796632713,159.20719544940167,160.57629349854005,89526.51471857299
2024-05-01 05:00:00,160.57919871834184,161.1642546356281,160.0920480455782,160.71917733861198,55763.40130334313
2024-05-01 06:00:00,160.77551361034185,162.35699758941672,160.1602801376225,161.12856294229275,79046.88967103374
2024-05-01 07:00:00,161.1817361306059,162.82723959306767,161.1114097604651,161.46833725727942,71881.71350442448
2024-05-01 08:00:00,161.50458840320036,162.6472197195916,161.36527317689118,161.68397090311709,24794.722023303053
2024-05-01 09:00:00,162.24945451837937,162.24945451837937,161.88400361318102,162.06320021063786,91213.37496583119
2024-05-01 10:00:00,162.09753655382286,162.91299117016,162.09753655382286,162.3475754463189,65694.18085146867
2024-05-01 11:00:00,161.8507237487778,162.75844334046647,161.8507237487778,162.66540601994723,32634.807830379024
2024-05-01 12:00:00,161.98292969032872,164.5776712003861,161.98292969032872,163.1073971626149,51955.83314681434
2024-05-01 13:00:00,163.56884827002173,165.1059235131772,161.49311534695838,163.30690260321506,25860.711192901515
2024-05-01 14:00:00,163.48645591001878,164.57457070310076,161.42757768035412,163.56369791412757,20481.787217095552
2024-05-01 15:00:00,164.29160599975597,164.3312048854137,163.05588773903045,164.00226847944165,23259.005023674963
2024-05-01 16:00:00,163.95883407370488,165.05482781022457,163.20197556569914,164.41589225999667,57250.92306380008
2024-05-01 17:00:00,164.4742326026244,165.07189082751654,163.28063360562112,165.0318544064063,16761.986606627677
2024-05-01 18:00:00,164.6688934921239,166.86786979248885,164.01684182383875,165.5235731708518,11460.811920989228
