timestamp,open,high,low,close,volume
2025-05-01 00:00:00,1.2,1.2091487291243124,1.1927887436939382,1.2,85411.75373666233
2025-05-01 01:00:00,1.2071662080189902,1.2201841228744303,1.1885755752115834,1.2002657077226249,68683.23139164485
2025-05-01 02:00:00,1.1977717624381274,1.20910866020291,1.1977717624381274,1.202460478065879,21382.071428151667
2025-05-01 03:00:00,1.2042556694271325,1.2067647054315305,1.1995409210038814,1.2067447385640906,77481.9633315939
2025-05-01 04:00:00,1.2060655819496862,1.2113622860877338,1.2060655819496862,1.208379237890338,42686.37079761615
2025-05-01 05:00:00,1.2094081029504093,1.2124389897080217,1.206059053069032,1.2105259934090487,65295.208929024804
2025-05-01 06:00:00,1.2087329829306854,1.2171435826434915,1.2087329829306854,1.216447829014419,102500.66328915654
2025-05-01 07:00:00,1.2147415352916933,1.2332029349506848,1.2126193468923383,1.221418105180854,51261.85755782368
2025-05-01 08:00:00,1.2214191963475378,1.2381611491404787,1.2110680042337025,1.224669944525832,48325.81392008087
2025-05-01 09:00:00,1.221478262239439,1.2476581440127976,1.2155681395950724,1.2302495730105911,21838.944123111174
2025-05-01 10:00:00,1.2313198786012851,1.236998526420804,1.2273986124428393,1.234522466869258,29303.661261465153
2025-05-01 11:00:00,1.2325245592729754,1.2535422161932475,1.2325245592729754,1.23929289461875,58744.61715154064
2025-05-01 12:00:00,1.239179024604393,1.2461385454456917,1.2326162270314427,1.245836307873219,63691.85873895481
2025-05-01 13:00:00,1.2439253631188725,1.2641073118527852,1.243439080133376,1.2489966446404464,11340.583337203028
2025-05-01 14:00:00,1.249902410716705,1.2660563553423072,1.2325928929231116,1.2529893920317408,54980.50063621211
2025-05-01 15:00:00,1.253841731278128,1.2712027830332948,1.252929923180446,1.2595650108543033,27714.364191748045
2025-05-01 16:00:00,1.259097710285084,1.2905049767957615,1.252771854699178,1.2658163495368835,86687.64530290363
2025-05-01 17:00:00,1.264036035444529,1.2809152338012404,1.264036035444529,1.2749394746707434,96569.64118716841
2025-05-01 18:00:00,1.2754307123292947,1.2912258738390374,1.2664666590283147,1.2823416916926103,17567.863936777172
2025-05-01 19:00:00,1.2808983270863215,1.3022756217009979,1.2808983270863215,1.2893113122337925,106255.04226081599
2025-05-01 20:00:00,1.2860452883915918,1.308697935184278,1.2860452883915918,1.30193207484714,18159.106848779666
2025-05-01 21:00:00,1.2980724849363925,1.3195218890529268,1.2980724849363925,1.311974618373693,76428.32591228465
2025-05-01 22:00:00,1.3114217228474236,1.3232189543451156,1.3114217228474236,1.3230067755211485,11395.748907305911
2025-05-01 23:00:00,1.3286273732768126,1.3535160854604449,1.3164057796452475,1.3318096247893123,16363.569114813601
2025-05-02 00:00:00,1.3338266347333183,1.358582165860778,1.3213041184063752,1.3426488539898749,60341.1362500701
2025-05-02 01:00:00,1.3443402299374054,1.3622140631710498,1.3443402299374054,1.3551140995672397,82909.01224230841
2025-05-02 02:00:00,1.3560865199827123,1.3679851022982368,1.3555367808645076,1.3657489238062404,83822.8440564861
2025-05-02 03:00:00,1.3663504079620001,1.3948570010250483,1.3587845894401354,1.3795672020182905,68041.32290822861
2025-05-02 04:00:00,1.3768169674281663,1.3959018202822537,1.3768169674281663,1.392057689259825,31290.62322100593
2025-05-02 05:00:00,1.3946810577978792,1.4093555885196822,1.3946810577978792,1.40552792757524,51959.13338668241
2025-05-02 06:00:00,1.4061586555851187,1.435517694957213,1.4061586555851187,1.4188576616046358,48430.404888073346
2025-05-02 07:00:00,1.417480032323483,1.4573318650122502,1.4124877673149607,1.437015794082297,39161.92704524965
2025-05-02 08:00:00,1.4328856605790583,1.4594477505489878,1.4265177626264844,1.4522203066217467,38816.869703357275
2025-05-02 09:00:00,1.4554602196067774,1.4749233572578113,1.4554602196067774,1.4659434082000589,68123.80479349039
2025-05-02 10:00:00,1.4680576948094572,1.4935497526153036,1.4680576948094572,1.4834423948272173,29684.283978685657
2025-05-02 11:00:00,1.4857174610489774,1.5047321018162505,1.4857174610489774,1.4976478154285238,52807.453419249636
2025-05-02 12:00:00,1.4966400546050258,1.5170152131674053,1.4966400546050258,1.514804214532939,67374.22889198152
2025-05-02 13:00:00,1.516306787620185,1.534318315059802,1.516306787620185,1.5284275990064098,98014.4021560816
2025-05-02 14:00:00,1.5269792883645636,1.5549797566716501,1.511895577851063,1.5435507153945927,68549.09163638497
2025-05-02 15:00:00,1.545564243400785,1.5627151743853385,1.545564243400785,1.561774571386046,43486.771282785776
2025-05-02 16:00:00,1.561466729787525,1.606787053468045,1.55423452003467,1.581321450353825,24432.77562567862
2025-05-02 17:00:00,1.5797091342041896,1.603330491665841,1.5797091342041896,1.600188055200966,68757.33580285891
2025-05-02 18:00:00,1.6045101269753257,1.6307937588773882,1.6045101269753257,1.618870798817128,14702.371120498892
2025-05-02 19:00:00,1.620933285917041,1.6596023559462139,1.6174854528547482,1.6375446591251246,72932.18934199151
2025-05-02 20:00:00,1.6433972284344975,1.6760593026781836,1.6329937915523285,1.6544161787192535,48029.93648064163
2025-05-02 21:00:00,1.6527695036051961,1.682525565621374,1.6527695036051961,1.6729623201491086,104922.88969648058
2025-05-02 22:00:00,1.676747798079474,1.7028470853407363,1.676747798079474,1.6922759425907163,81182.11879805967
2025-05-02 23:00:00,1.6941596714888472,1.7161567757493617,1.6941596714888472,1.714614281235075,79168.64302440072
2025-05-03 00:00:00,1.7146190712532081,1.7479685023051894,1.70562749795429,1.735952826217476,81049.9659916226
2025-05-03 01:00:00,1.7314744797059798,1.7753242164808662,1.7314744797059798,1.7537756043551729,27117.89728399531
2025-05-03 02:00:00,1.7523632591532237,1.79447826950012,1.7523632591532237,1.7756230732376062,79281.01577480928
2025-05-03 03:00:00,1.782161980236347,1.803084474535076,1.782161980236347,1.7964535093296647,86493.04840848032
2025-05-03 04:00:00,1.7928912212844605,1.8388674947705836,1.7908243781636721,1.8170096558648845,52298.29345408863
2025-05-03 05:00:00,1.8282784034491832,1.8486349661111492,1.8282784034491832,1.8401278192621635,98901.06577976255
2025-05-03 06:00:00,1.837117320928126,1.8826515288663124,1.837117320928126,1.8642347911412827,74015.41000767858
2025-05-03 07:00:00,1.8636720319530475,1.9261008549228573,1.8602370854298638,1.8883877563927864,32807.88447819963
2025-05-03 08:00:00,1.88496750093791,1.9472358632854452,1.88496750093791,1.909570756942974,92833.27328660958
2025-05-03 09:00:00,1.9134191673281493,1.9333631165225567,1.8886710076686841,1.9319161278865584,72359.37821455703
2025-05-03 10:00:00,1.9312026377236338,1.9778645138389854,1.9150672317221562,1.9556141399896287,18032.66392269268
2025-05-03 11:00:00,1.9536943674013867,2.020318848038213,1.9392805535811426,1.9806630671084684,107272.6678545803
2025-05-03 12:00:00,1.9780203361403577,2.008453206848906,1.9780203361403577,2.003276136423534,58803.1099654276
2025-05-03 13:00:00,2.0004191754323704,2.028713996908001,2.0004191754323704,2.0265916113131386,26258.044083365752
2025-05-03 14:00:00,2.0196179315539444,2.086461570209937,1.9999234082370727,2.0484154066234876,93352.6930768761
2025-05-03 15:00:00,2.046499132664606,2.0773776252396723,2.046499132664606,2.0702344534149657,24155.709238373594
