timestamp,open,high,low,close,volume
2024-05-01 00:00:00,160.0,160.77919340619587,159.50231409363548,160.0,31022.117480967965
2024-05-01 00:15:00,159.87433470290168,160.01571215337643,158.28970435984812,159.99096164549647,82032.67010892538
2024-05-01 00:30:00,159.7681350795178,161.0883480968686,158.98557825130143,160.09118447747588,42023.23625239873
2024-05-01 00:45:00,160.72998516326675,162.9528179913692,159.1935841468677,160.31210971528677,19774.071444783665
2024-05-01 01:00:00,160.26462100786867,160.41404957504614,159.71535547558045,160.31677345768,78041.02425853291
2024-05-01 01:15:00,160.1862016476745,161.66245651039205,159.02887765945513,160.33009624787869,32412.755474964222
2024-05-01 01:30:00,160.3647863248566,162.93494438980605,159.3347206163965,160.5841834905793,94195.37578726365
2024-05-01 01:45:00,160.1114476982579,161.23757453129613,158.79033689710658,160.74301730234706,50351.83609171795
2024-05-01 02:00:00,160.93323763344102,162.73822738295672,159.35896242822457,160.7521791412674,66092.72546303614
2024-05-01 02:15:00,161.02127381548215,161.97769505749378,159.69244984307315,160.89953175817075,22495.793766762377
2024-05-01 02:30:00,160.6739366877905,161.5419012540169,159.13397831546547,160.92676732039632,90329.66440433772
2024-05-01 02:45:00,161.06602529105328,162.06847666664862,160.32833395023715,160.96235250657097,39799.20505179076
2024-05-01 03:00:00,160.6297759853467,161.31763207275745,160.22656468795964,161.09716505952593,20727.20804743117
2024-05-01 03:15:00,161.14150888143817,161.7364888440963,160.22608836324068,160.96474632563223,15426.352735702363
2024-05-01 03:30:00,161.0534354872541,161.08581529119388,158.50911485652946,160.8650744513632,94450.1439882578
2024-05-01 03:45:00,161.04728363410788,163.75333962915275,158.97659288344576,160.92285219056333,37835.64206629321
2024-05-01 04:00:00,160.74924378574104,161.424245769402,159.98528083226503,160.93158949684562,52716.09241645941
2024-05-01 04:15:00,160.69585968170384,162.03508256892084,159.68183056400017,161.118817952434,79358.00662113364
2024-05-01 04:30:00,161.00748488505735,162.87945543530117,159.71691908583196,161.15821648439896,78226.23794431063
2024-05-01 04:45:00,161.0897212697985,161.65180880659378,161.0897212697985,161.14168349906532,22408.140532632835
2024-05-01 05:00:00,161.01141730007194,161.57651669801834,160.6045122839272,161.50213991204873,91407.3844574999
2024-05-01 05:15:00,161.84900288453213,162.14214921211166,161.42888985266504,161.6547003549541,66641.82237231807
2024-05-01 05:30:00,162.3510269541756,163.18325679762165,160.2017787853378,161.85340491962077,97067.8844452631
2024-05-01 05:45:00,162.10277685402988,162.50812105281935,160.59394911668613,161.8696937075141,65953.71148194924
2024-05-01 06:00:00,161.46696525800473,162.52954294182837,161.3576618717933,162.00725908207068,96306.88296642242
2024-05-01 06:15:00,161.90620979879338,163.81840498381598,160.00347928340554,162.23728730114775,92607.48603999095
2024-05-01 06:30:00,162.22717981071705,162.6282434497166,161.63401994506748,162.3143677225839,42558.184516415444
2024-05-01 06:45:00,162.42304616806706,162.90315606540187,161.19839446305554,162.59543559851485,97004.96585745209
2024-05-01 07:00:00,163.25847862105877,164.81760873980394,160.98044843266538,162.76009651586034,50653.5378058274
2024-05-01 07:15:00,162.687806579037,163.125869592474,161.13750943454104,162.9728594871345,15012.281386755145
2024-05-01 07:30:00,162.90282683645654,166.02695090187268,162.3289889297499,163.154490627159,64682.22105266587
2024-05-01 07:45:00,162.49168786635323,164.70087049224193,162.49168786635323,163.658774102244,16063.431335989282
2024-05-01 08:00:00,163.63206152799202,164.01652092699004,163.27682820060238,163.9327728247149,57171.392600107705
2024-05-01 08:15:00,164.10169750364872,164.79925228221796,163.89325314533684,164.0816386646438,65088.7631047665
2024-05-01 08:30:00,164.06118395184848,165.2414403704599,161.50367666388732,164.4796954491849,20475.426720796204
2024-05-01 08:45:00,164.40134205160857,164.96894414238676,163.88420289691726,164.6247081740316,48222.587588871516
2024-05-01 09:00:00,164.21012656787693,166.15399367878095,163.29210779495028,164.961224336134,35929.74995109947
2024-05-01 09:15:00,164.8272173168823,167.11162121603914,163.3706747133084,165.0286600805483,23753.759346798044
2024-05-01 09:30:00,164.51940069986043,165.8291969513089,163.00510310743223,165.18540842854387,48863.70955065318
2024-05-01 09:45:00,165.21632208077438,167.51393982801093,164.298912173163,165.5458359703054,29281.41462194373
2024-05-01 10:00:00,165.32732981697586,168.16158654226223,164.35202817721097,165.98405239290585,100199.45562015985
2024-05-01 10:15:00,165.61078434544982,167.38481114873633,165.0221385271578,166.35813364214508,83707.79041182918
2024-05-01 10:30:00,166.77236264576075,167.05551878427264,165.55307600148117,166.7039199493366,89745.84105268473
2024-05-01 10:45:00,167.0262621737713,167.1907733015166,165.04568462183573,167.03440066854353,49175.021575444254
2024-05-01 11:00:00,167.25280326005063,169.16858365231136,165.6264635412854,167.22259383586183,82486.4239647047
2024-05-01 11:15:00,166.96985097182744,168.8306507445213,166.96985097182744,167.51630879270124,18128.33538617019
2024-05-01 11:30:00,167.7322835091246,168.4668248858343,165.96413640650914,167.8516018817307,56990.58971961382
2024-05-01 11:45:00,168.23585657659876,169.76488200206663,167.8623970700399,168.3895567770994,19802.41899737149
2024-05-01 12:00:00,168.88080986719925,171.0398051187328,166.61592628655666,168.84455989007134,83359.40908664535
2024-05-01 12:15:00,169.4804011317368,172.15677749422304,167.10171401402758,169.03827552724437,99627.61565170933
2024-05-01 12:30:00,168.2100126425897,169.99985292575263,165.9184922612235,169.5074957026432,70165.39729220833
2024-05-01 12:45:00,169.50618334447216,170.42081805629644,168.98887368545468,169.8942828554692,29878.832774793394
2024-05-01 13:00:00,169.60788891296315,172.41579367001125,169.26500168354892,170.25204215134642,58897.92903085141
2024-05-01 13:15:00,169.56776914221382,173.19521075412922,169.42106111766827,170.78305678849154,89520.33661788891
2024-05-01 13:30:00,170.94072090599605,172.2852792244728,169.60864646134337,171.37604645675694,15478.796181621996
2024-05-01 13:45:00,171.96942243574955,172.37655865064633,171.55642086933628,171.96456036009374,70627.83548532659
2024-05-01 14:00:00,172.06257942751094,173.03366736974468,172.06257942751094,172.33472531059542,29898.106086408887
2024-05-01 14:15:00,171.6657959839284,173.11566321800223,171.03887898265637,172.78099185787752,92027.69543196332
2024-05-01 14:30:00,172.67592183340122,174.19485996861917,172.05465112766578,173.31748620546531,103533.47670695656
2024-05-01 14:45:00,173.58059031332078,173.9690483503875,173.21812330112806,173.94468123335642,28536.709372818994
2024-05-01 15:00:00,174.21089101268979,174.6509410807508,173.93202959084695,174.39389029996914,31715.25592817715
2024-05-01 15:15:00,174.88894758378302,177.32923605251494,172.7415127117158,174.8888727002576,39087.24799704697
2024-05-01 15:30:00,174.60502900082392,178.33521292842718,174.60502900082392,175.27419698527902,58173.087675246745
2024-05-01 15:45:00,175.47914287333896,176.76670162473908,175.24140354578654,175.6561909137046,92656.472513754
2024-05-01 16:00:00,175.37309507355576,176.3292816868662,174.34795941782662,176.30346038292888,20976.356314560515
2024-05-01 16:15:00,176.31577059366197,179.13739636915145,175.47428420900576,177.0284674027989,91631.92963295497
2024-05-01 16:30:00,177.12221987689728,177.67339639978448,175.44562098265246,177.57878465264372,69089.23088690199
2024-05-01 16:45:00,177.12102685343382,178.91358507637182,174.89172777687452,178.2748815482237,71854.48733626152
2024-05-01 17:00:00,178.2966310055805,181.01675706636024,177.27080402313996,178.89690944726723,90972.0374487586
2024-05-01 17:15:00,179.02364318269002,182.31390470391943,177.02817923839044,179.3981498483418,10531.330084540223
2024-05-01 17:30:00,179.09171566151028,180.24602981477625,179.09171566151028,180.03628467147914,44630.7400267621
